,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
445,44,3,118059,2,0,9,0,4,1,0,0,55,38,1
446,40,3,169262,1,0,3,0,4,1,3411,0,50,38,0
447,27,3,95108,0,1,9,1,4,1,0,0,40,38,0
448,23,3,161092,0,1,0,3,4,1,0,0,40,38,0
449,21,3,345253,1,1,0,1,3,1,2174,0,40,38,0
450,37,6,111275,3,0,13,0,4,1,0,0,40,38,0
451,65,5,178878,3,0,4,0,4,1,0,0,48,38,0
452,43,0,157237,4,0,9,0,4,1,0,0,40,38,1
453,45,3,155664,3,1,0,1,4,1,0,0,44,38,0
454,24,6,322658,0,1,3,1,4,0,0,0,40,38,0
455,24,3,208503,1,1,6,1,4,1,0,0,42,38,0
456,19,1,223326,1,1,10,3,4,1,0,1721,35,38,0
457,37,3,20308,0,0,9,0,4,1,0,0,65,38,1
458,24,3,124751,3,1,0,3,4,0,0,0,35,38,0
459,34,3,113364,1,0,6,0,4,1,0,0,40,10,0
460,50,6,196900,3,0,7,5,4,0,0,0,39,38,0
461,36,3,168170,3,0,2,0,4,1,0,0,40,32,0
462,39,3,205338,0,0,11,0,4,1,0,0,60,38,0
463,44,5,98806,5,0,2,0,4,1,0,0,38,38,0
464,45,6,226452,3,0,7,0,4,1,0,0,40,38,0
465,32,6,479179,5,1,10,3,4,1,0,0,40,38,0
466,47,0,471990,4,0,3,0,2,1,0,0,40,38,1
467,50,3,44728,3,0,6,0,4,1,0,0,40,38,0
468,32,3,33117,1,0,7,0,4,1,0,0,40,38,0
469,19,3,264876,3,1,5,3,4,1,0,0,40,38,0
470,19,8,47235,1,1,14,3,4,0,0,0,20,38,0
471,28,6,293628,4,2,9,1,4,1,0,0,10,41,0
472,28,3,193122,3,2,11,2,4,1,0,0,50,38,0
473,39,0,149347,4,1,9,1,4,1,0,0,40,30,1
474,21,3,129172,1,1,7,1,4,1,2907,0,40,38,0
475,73,5,151255,1,3,4,1,4,0,0,0,75,38,0
476,39,3,98886,5,0,7,0,4,1,4508,0,40,25,0
477,25,3,238673,1,1,6,1,4,1,0,0,40,38,0
478,31,3,137991,1,0,11,5,4,0,0,0,20,38,0
479,51,3,85942,1,2,11,1,4,0,0,0,32,38,0
480,39,3,85783,0,0,0,5,4,0,0,0,28,38,0
481,31,3,174789,0,2,5,3,4,1,0,0,40,38,0
482,21,3,457162,1,1,11,3,2,1,0,0,17,38,0
483,46,3,176026,0,2,3,1,4,1,27828,0,50,38,1
484,73,3,88594,3,2,3,1,4,0,0,0,35,38,0
485,41,3,311101,3,2,2,1,4,1,0,0,40,38,0
486,20,3,273989,3,1,13,3,4,1,0,0,40,38,0
487,27,3,370242,1,1,7,1,4,1,0,0,30,38,0
488,24,3,194630,0,1,9,1,4,1,0,0,35,38,0
489,20,3,313817,1,0,2,0,4,1,0,0,40,38,0
490,39,3,195843,1,1,6,3,4,1,0,0,40,38,0
491,27,3,203160,0,1,5,1,4,1,0,0,28,38,0
492,33,3,175856,5,0,11,0,4,1,0,0,60,38,0
493,33,3,75435,3,0,5,0,0,1,0,0,40,38,0
494,36,6,291676,5,0,2,0,2,1,0,0,40,38,0
495,55,3,192869,1,0,3,0,4,1,0,0,36,38,0
496,19,3,124464,1,1,6,3,4,1,0,0,40,38,0
497,35,3,98776,3,1,3,1,4,1,0,0,60,38,0
498,34,3,107960,5,1,6,2,1,1,0,0,40,24,0
499,62,6,312286,4,2,9,1,4,0,0,0,35,38,0
500,33,5,48520,1,0,2,0,4,1,0,0,40,38,1
501,39,3,224541,5,0,2,0,4,1,4386,0,55,25,0
502,36,1,237713,1,0,12,0,4,1,0,0,40,38,0
503,41,3,309990,0,2,0,4,4,0,0,0,33,38,0
504,39,5,37019,3,0,2,0,4,1,0,0,60,38,0
505,38,8,48976,3,0,14,5,4,0,0,1887,10,38,1
506,18,3,170183,3,1,0,3,4,0,0,0,10,38,0
507,61,3,142988,1,0,3,0,4,1,15024,0,45,38,1
508,20,0,163205,1,1,0,3,4,0,0,0,36,38,0
509,35,5,455379,3,0,13,0,4,1,0,0,65,38,1
510,27,3,104423,3,1,6,3,4,1,0,0,40,38,0
511,66,3,104936,5,3,7,4,4,0,0,0,38,38,0
512,21,3,542610,3,1,13,2,2,1,0,0,40,38,0
513,20,3,208117,1,1,7,3,4,0,0,0,18,38,0
514,34,3,105141,1,2,0,3,4,1,0,0,40,38,0
515,63,3,156120,5,1,8,1,4,0,0,0,50,41,0
516,20,8,38455,3,1,14,4,4,1,0,0,40,38,0
517,31,3,213339,3,2,12,1,4,0,0,0,40,38,0
518,41,3,177989,2,0,9,0,4,1,0,2051,60,38,0
519,64,6,107732,5,0,4,0,3,1,0,0,45,3,0
520,32,3,312403,0,1,3,1,4,0,0,0,40,38,0
521,30,1,176992,3,0,13,0,4,1,0,0,50,38,1
522,36,5,84294,0,0,4,0,4,1,0,0,72,38,0
523,22,3,143062,1,1,4,3,4,1,0,0,12,38,0
524,53,1,139671,1,0,3,0,4,1,0,0,50,38,0
525,50,3,116814,3,3,0,1,0,0,0,0,40,38,0
526,36,3,37778,0,0,3,0,4,1,0,0,40,38,0
527,41,4,240900,5,0,3,0,4,1,0,0,40,38,0
528,55,3,202652,0,1,3,1,4,0,0,0,35,38,0
529,38,3,52187,0,0,11,0,4,1,15024,0,50,38,1
530,28,3,349751,0,1,3,1,2,1,2174,0,50,38,0
531,24,1,238384,0,1,9,3,4,0,0,0,37,38,0
532,60,3,209844,1,2,0,2,4,0,0,0,40,38,0
533,54,3,333301,5,0,7,0,2,1,0,0,40,38,0
534,27,4,214974,3,0,2,0,4,1,0,0,60,38,0
535,30,3,113453,4,0,9,5,4,0,0,0,30,38,0
536,54,3,162238,3,3,13,1,4,1,0,0,45,38,0
537,44,3,98779,1,0,2,0,4,1,5178,0,40,38,1
538,52,3,165001,3,0,13,0,4,1,0,0,60,38,1
539,18,3,78528,5,1,7,3,4,1,0,0,20,38,0
540,55,3,353881,5,0,13,0,4,1,0,0,50,38,0
541,35,3,251396,0,0,9,0,4,1,0,0,50,38,1
542,37,3,178100,0,2,3,1,4,0,0,0,40,38,1
543,22,3,416165,1,1,0,3,4,0,0,0,40,38,0
544,45,3,177536,0,0,3,0,4,1,0,0,45,8,1
545,38,3,203717,0,0,4,0,4,1,0,0,60,38,0
546,48,3,107231,0,0,9,0,4,1,0,0,40,38,0
547,35,3,106448,1,0,7,0,4,1,0,0,40,38,0
548,21,3,196816,1,0,2,2,4,1,0,0,50,38,0
549,37,5,191342,3,0,2,0,1,1,0,0,60,29,1
550,18,3,170194,5,1,11,3,4,1,0,0,25,38,0
551,26,3,113587,5,2,6,3,4,1,0,0,35,38,0
552,48,4,72425,0,0,2,0,4,1,0,0,50,38,0
553,51,3,217480,1,2,0,1,2,1,8614,0,40,38,1
554,52,3,120914,1,0,2,0,4,1,0,0,40,38,0
555,32,6,33945,0,0,4,0,4,1,0,0,40,38,1
556,39,5,199753,0,0,7,0,4,1,0,0,60,38,0
557,51,3,144284,0,0,9,0,4,1,0,0,40,38,1
558,54,3,53833,0,0,11,0,4,1,0,0,50,38,0
559,21,3,151158,1,1,9,1,4,0,0,0,25,38,0
560,43,3,125577,3,2,0,4,2,0,0,0,40,38,0
561,32,3,242323,1,1,0,3,4,0,0,0,40,38,0
562,31,6,195181,4,0,9,0,4,1,0,0,35,38,1
563,73,8,145748,3,0,14,0,4,1,0,0,8,38,0
564,26,3,341672,1,1,0,2,1,1,0,0,60,18,0
565,35,3,116369,3,1,2,1,4,1,0,0,40,38,0
566,73,3,113446,5,0,3,0,4,1,0,0,54,38,1
567,25,5,121285,0,1,11,1,4,0,0,0,40,38,0
568,58,5,25124,1,0,4,0,4,1,0,2377,65,38,0
569,32,3,182274,3,2,7,3,4,0,0,0,37,38,0
570,28,3,103548,0,0,9,0,4,1,0,0,40,38,0
571,41,5,38434,4,1,11,1,4,0,0,0,30,38,0
572,53,5,317313,3,0,2,0,4,1,0,0,48,38,0
573,49,3,177543,3,2,0,4,4,0,0,0,35,38,0
574,55,3,139834,0,0,9,0,4,1,0,0,40,38,1
575,29,3,118478,1,0,0,5,4,0,7298,0,50,38,1
576,28,5,147951,1,0,4,0,4,1,0,0,80,38,0
577,44,3,201734,3,0,2,0,4,1,0,0,45,38,0
578,41,3,198196,4,0,3,0,4,1,0,0,45,38,1
579,26,3,141876,1,0,11,0,4,1,3103,0,45,38,1
580,23,3,325179,3,0,11,0,4,1,0,0,40,38,1
581,37,5,143774,0,0,9,5,4,0,0,0,40,10,1
582,23,3,152328,0,1,9,3,4,1,13550,0,50,38,1
583,33,3,479600,1,1,7,4,2,0,0,0,40,38,0
584,44,3,180599,3,1,2,3,4,1,0,0,40,38,1
585,21,3,448026,1,1,10,3,4,1,2907,0,30,38,0
586,36,3,300333,5,0,3,0,4,1,0,0,40,4,0
587,44,1,184105,0,0,0,0,4,1,5013,0,40,38,0
588,23,3,202084,3,1,7,4,2,0,0,0,40,38,0
589,26,3,29515,3,2,3,3,4,1,0,0,40,38,0
590,32,3,247328,5,1,7,1,4,1,0,0,40,25,0
591,31,3,188246,1,0,5,0,4,1,0,0,40,38,1
592,50,1,105788,3,2,3,4,2,0,6497,0,35,38,0
593,18,4,352640,1,1,0,3,4,0,0,0,20,38,0
594,49,3,132576,0,0,3,0,4,1,0,0,50,38,1
595,59,3,128829,3,2,7,1,4,0,0,0,40,38,0
596,38,3,93140,3,2,6,4,2,0,0,0,28,38,0
597,50,4,155965,1,0,11,0,4,1,0,0,55,38,0
598,51,4,335902,1,0,2,0,4,1,0,1672,55,38,0
599,22,3,158522,1,1,6,3,1,1,0,0,35,38,0
600,54,3,174806,3,0,6,5,4,0,0,0,40,38,1
601,37,3,32207,3,1,13,1,4,1,0,0,40,38,0
602,31,3,43607,0,3,0,4,4,1,0,0,60,38,0
603,67,6,168224,0,0,3,0,4,1,0,0,40,38,0
604,43,8,180318,5,2,14,2,4,1,0,0,40,38,0
605,21,3,311376,1,1,3,2,4,0,0,0,40,38,0
606,30,3,101562,3,1,0,1,4,0,0,0,40,38,0
607,32,1,267859,1,0,10,0,4,1,0,0,50,4,0
608,36,3,86143,1,1,2,3,1,1,0,0,40,38,0
609,33,1,217304,0,1,0,1,2,1,0,0,40,38,0
610,37,3,410034,3,0,2,0,4,1,0,0,56,38,0
611,29,3,293073,4,0,9,0,4,1,7298,0,48,38,1
612,18,8,39493,1,1,14,3,4,1,0,0,30,38,0
613,26,3,247425,1,1,11,1,2,1,0,0,40,13,0
614,51,3,128338,5,0,9,0,4,1,0,0,40,38,0
615,39,3,189344,3,0,6,0,4,1,0,0,40,25,0
616,18,3,366154,3,1,7,1,4,1,0,0,30,38,0
617,52,3,163051,5,0,6,0,4,1,0,1628,40,38,0
618,31,3,437200,1,0,4,0,4,1,0,0,40,25,0
619,45,3,323798,0,0,3,0,4,1,7298,0,53,38,1
620,38,3,182570,1,0,6,0,4,1,0,0,38,38,0
621,21,3,200318,1,1,11,1,4,0,0,0,35,38,0
622,33,3,48520,3,2,5,1,4,1,0,0,40,38,0
623,39,3,130007,1,2,2,4,4,1,0,0,40,38,0
624,31,3,166248,3,0,6,0,4,1,0,0,40,38,0
625,43,3,203554,0,0,3,0,4,1,0,1902,50,38,1
626,64,8,192715,0,0,14,0,4,1,0,1672,10,38,0
627,33,4,291333,0,0,3,0,4,1,7298,0,45,38,1
628,49,5,39140,3,0,4,0,4,1,0,0,60,38,0
629,41,3,266439,3,0,6,0,4,1,0,0,40,38,0
630,55,5,126840,1,2,6,1,4,1,0,0,40,38,0
631,52,3,166419,1,2,0,1,2,0,0,0,37,38,0
632,42,3,287129,0,2,9,1,2,1,0,0,40,38,0
633,24,3,206827,1,1,0,3,4,0,0,0,30,38,0
634,42,3,173888,3,1,0,1,4,1,0,0,52,38,0
635,41,6,253250,0,0,3,0,4,1,7298,0,40,38,1
636,35,3,337239,3,0,6,0,4,1,0,0,40,25,0
637,71,8,113445,5,0,14,0,4,1,0,0,10,38,0
638,54,0,201127,4,2,3,1,4,1,0,0,42,38,1
639,24,3,403107,5,1,5,2,4,1,0,0,40,25,0
640,59,8,179078,3,3,14,4,2,0,0,0,40,38,0
641,30,8,126402,5,1,14,4,2,0,0,0,40,38,0
642,57,0,223892,0,0,3,5,4,0,0,0,40,38,1
643,58,6,191318,4,0,3,0,4,1,15024,0,40,38,1
644,32,3,394708,3,1,7,4,2,1,0,0,40,38,0
645,22,3,119474,3,1,11,3,4,0,1055,0,25,38,0
646,20,3,419984,3,2,7,4,4,0,0,0,25,38,0
647,60,8,164730,0,0,14,0,4,1,0,0,40,38,0
648,51,3,190678,3,2,9,4,2,0,0,0,40,41,0
649,26,1,197897,3,1,0,3,2,0,0,0,20,8,0
650,33,3,286675,5,0,2,0,4,1,0,0,40,38,0
651,19,3,191986,5,1,11,4,4,0,0,0,40,38,0
652,50,5,90525,3,0,7,5,4,0,15024,0,20,38,1
653,32,3,56150,3,0,11,0,4,1,0,0,40,38,0
654,51,1,248327,0,0,13,0,2,1,0,0,40,38,1
655,18,3,90860,1,1,11,3,1,0,0,0,20,38,0
656,35,0,104858,4,0,3,0,4,1,0,0,50,38,1
657,22,8,228686,1,2,14,3,4,1,0,1602,25,38,0
658,46,3,196707,3,2,2,1,4,1,0,0,55,38,0
659,37,3,29430,3,2,11,4,4,1,0,0,45,38,0
660,45,3,54038,1,0,0,5,4,0,0,1902,20,38,1
661,63,3,281025,5,0,5,0,4,1,0,0,32,38,0
662,53,3,258832,3,1,7,2,1,1,0,0,10,29,0
663,24,3,131220,3,1,0,3,2,0,0,0,40,38,0
664,65,8,190454,5,0,14,0,4,1,0,0,29,38,0
665,43,3,315971,1,1,9,1,4,0,0,0,32,41,1
666,47,3,265097,3,0,6,0,4,1,0,0,40,38,0
667,41,3,185057,3,1,3,4,4,0,0,0,40,38,0
668,27,3,169557,3,2,6,1,4,1,6849,0,40,38,0
669,35,4,333636,3,0,3,0,2,1,0,0,75,38,0
670,19,3,181652,1,1,0,3,4,0,0,0,24,38,0
671,47,3,34307,1,2,7,1,4,0,0,0,35,38,0
672,25,0,198813,0,1,0,4,2,0,0,1590,40,38,0
673,59,1,240030,4,0,3,0,4,1,0,0,40,38,1
674,28,3,226089,5,1,6,4,4,0,0,0,40,38,0
675,17,3,190941,5,1,11,3,4,0,0,0,20,38,0
676,21,3,160261,1,1,3,3,1,1,2463,0,50,8,0
677,31,3,208458,3,2,11,4,3,0,0,0,40,25,0
678,49,3,112761,3,2,5,1,4,0,0,0,40,38,0
679,48,1,67716,4,0,9,0,4,1,7688,0,50,38,1
680,60,5,121076,2,2,11,1,4,1,0,0,20,38,0
681,33,5,182556,5,1,13,1,4,1,0,0,40,38,0
682,40,3,231348,3,0,2,0,4,1,0,0,40,38,0
683,42,3,55395,1,0,2,0,4,1,0,0,52,38,0
684,34,3,344073,3,0,13,0,4,1,5013,0,40,38,0
685,38,0,318912,1,2,0,3,2,1,0,0,52,38,0
686,58,5,237546,1,0,3,0,4,1,0,0,70,38,1
687,20,3,346341,1,1,0,1,4,0,0,0,40,41,0
688,52,3,305090,1,2,11,2,4,0,0,0,55,38,0
689,22,1,198478,1,0,10,0,4,1,0,0,40,38,0
690,24,3,321435,0,0,4,0,4,1,0,0,35,38,1
691,39,3,259716,3,2,6,4,4,0,0,0,40,25,0
692,41,3,191547,4,0,3,0,4,1,99999,0,55,38,1
693,37,8,171482,1,0,14,0,4,1,0,0,30,38,0
694,56,3,225927,5,0,2,0,4,1,2580,0,40,38,0
695,21,3,256504,3,1,7,1,4,0,0,0,40,38,0
696,29,3,168526,3,2,11,4,4,0,0,0,25,38,0
697,45,3,44489,1,2,7,1,4,1,0,0,10,38,0
698,44,1,159449,1,0,10,0,4,1,0,0,80,38,1
699,54,3,387540,4,0,9,0,4,1,0,0,45,38,1
700,24,3,314819,1,1,2,1,4,1,2174,0,40,38,0
701,40,3,34722,0,0,3,0,4,1,0,0,50,38,0
702,43,6,125831,0,1,9,3,4,1,99999,0,60,38,1
703,20,8,239805,1,1,14,1,4,1,0,0,16,38,0
704,41,5,264663,5,2,7,1,4,0,0,0,40,38,0
705,32,3,294121,1,2,0,1,4,0,0,0,40,38,0
706,31,3,83912,0,0,0,5,4,0,0,0,25,25,0
707,26,3,241626,3,2,0,1,4,1,0,0,40,38,0
708,50,6,137815,0,0,2,0,4,1,0,0,40,38,1
709,62,4,153891,1,0,3,0,4,1,3137,0,40,38,0
710,24,3,83774,3,0,7,0,4,1,2885,0,45,38,0
711,58,3,199067,0,2,3,1,4,1,0,0,65,38,1
712,44,4,57233,1,0,2,0,4,1,0,0,40,38,1
713,44,3,211517,5,2,7,1,4,1,0,0,40,38,0
714,37,4,132879,1,0,13,0,4,1,0,0,50,38,1
715,65,5,72776,5,1,4,1,4,1,2964,0,40,38,0
716,33,3,54318,3,0,2,0,4,1,0,0,40,38,1
717,34,8,143582,3,1,14,1,1,0,0,0,37,35,0
718,56,5,174564,4,0,9,0,4,1,0,0,60,38,1
719,35,3,179579,4,0,3,0,4,1,0,1977,48,38,1
720,33,3,187618,0,1,9,3,4,1,0,1741,40,38,0
721,35,3,186819,0,0,12,0,4,1,0,0,48,38,0
722,47,5,60087,1,1,3,1,4,0,0,0,60,38,0
723,35,5,28987,5,0,2,0,0,1,0,0,96,38,0
724,56,3,187355,1,2,11,4,4,0,0,0,40,38,0
725,29,4,218555,4,1,9,3,4,1,0,0,40,38,0
726,53,4,94214,4,0,9,0,1,1,7298,0,50,36,1
727,42,3,204729,1,2,11,4,2,0,0,0,25,38,0
728,20,8,281668,1,1,14,2,2,0,0,0,40,38,0
729,24,3,236696,0,1,12,1,4,1,0,0,50,35,0
730,33,3,179747,3,0,6,0,4,1,0,0,40,38,0
731,42,3,187322,5,0,11,0,4,1,0,0,45,38,0
732,38,6,116975,1,0,10,0,4,1,0,1887,50,38,1
733,32,3,205950,3,1,6,3,4,1,0,0,40,38,0
734,20,5,190968,5,1,2,3,4,1,0,0,20,38,0
735,32,3,160458,3,0,2,0,4,1,0,0,50,38,0
736,28,1,190911,1,0,10,0,4,1,0,0,40,38,1
737,51,3,85382,3,0,2,0,4,1,0,0,55,38,1
738,41,1,129793,3,1,7,3,4,1,0,0,30,38,0
739,37,1,270181,1,1,7,4,2,0,0,0,50,38,0
740,23,3,243723,3,0,7,5,4,0,0,0,40,38,0
741,40,3,168113,3,0,2,0,4,1,0,0,40,38,0
742,47,3,652784,5,0,6,0,4,1,0,0,40,38,0
743,46,5,315984,3,0,3,0,4,1,0,0,50,38,0
744,24,3,311311,0,1,11,1,4,1,0,0,40,38,0
745,40,3,111336,3,2,6,4,2,0,0,0,28,38,0
746,30,5,100252,3,0,6,3,1,1,0,0,60,34,0
747,41,6,186990,4,3,9,1,3,0,0,0,52,38,1
748,37,6,241633,0,0,0,5,2,0,0,0,45,38,1
749,49,0,252616,3,0,13,0,1,1,0,0,40,29,0
750,41,0,46366,0,0,3,5,2,0,0,0,50,38,1
751,52,1,266138,1,0,3,0,4,1,0,0,35,38,0
752,23,3,32732,1,1,11,1,4,1,0,0,50,38,0
753,34,3,361978,3,2,2,4,2,0,1471,0,40,38,0
754,25,6,77661,0,1,3,1,4,0,0,2444,40,38,1
755,44,4,60087,3,0,2,0,4,1,0,0,45,38,1
756,31,1,197550,3,2,9,4,4,1,0,0,33,38,0
757,53,3,170701,0,2,0,4,4,0,0,0,40,38,0
758,62,3,159822,3,0,3,0,4,1,0,0,50,38,0
759,35,3,211494,0,1,3,1,4,1,0,1876,55,38,0
760,30,0,340899,0,1,9,1,4,1,0,0,40,38,0
761,48,6,224752,3,0,0,5,4,0,0,0,40,38,1
762,36,3,102568,0,1,9,1,4,0,0,0,40,38,1
763,32,3,220690,5,2,7,1,4,1,0,0,33,38,0
764,22,3,303170,1,1,8,3,4,0,0,0,28,38,0
765,17,8,143331,5,1,14,3,4,1,0,0,40,38,0
766,19,3,192162,3,1,9,1,4,0,0,0,40,38,0
767,26,3,201635,3,1,0,1,4,0,0,0,40,38,0
768,20,8,55263,1,1,14,3,4,1,0,0,40,38,0
769,56,6,133728,1,0,3,0,4,1,0,0,35,38,1
770,45,3,347025,5,3,7,4,4,0,0,0,21,38,0
771,23,3,110998,1,1,0,3,1,0,0,0,40,29,0
772,31,3,122347,3,2,5,1,4,1,0,0,40,38,0
773,30,3,127875,5,1,11,4,4,0,0,0,8,38,0
774,42,3,167534,3,0,5,0,4,1,5013,0,35,38,0
775,27,6,152560,4,0,9,0,4,1,0,0,60,38,0
776,37,3,265144,0,0,3,0,4,1,0,0,50,38,1
777,31,3,302679,3,1,6,1,4,1,0,0,60,38,0
778,33,3,290763,0,2,9,1,4,0,0,0,40,38,0
779,64,3,86837,5,0,5,0,1,1,0,0,40,29,0
780,32,3,147118,3,2,7,1,4,0,0,0,40,38,0
781,62,8,103575,3,0,14,0,4,1,5178,0,40,38,1
782,37,3,169469,1,0,2,0,4,1,0,0,40,38,0
783,25,3,189334,5,0,13,0,4,1,0,0,40,38,0
784,49,3,139571,3,0,0,0,4,1,4064,0,40,38,0
785,36,3,111545,0,0,9,0,4,1,0,1902,40,38,1
786,67,3,72776,1,0,5,0,4,1,10566,0,15,38,0
787,54,3,307973,3,0,5,0,4,1,0,0,40,38,1
788,45,1,211666,2,1,9,1,4,0,0,0,40,38,1
789,30,3,143766,1,1,2,1,4,1,0,0,40,38,0
790,39,6,112812,3,0,10,2,4,0,0,0,40,38,0
791,57,3,43290,5,2,7,1,0,0,0,0,20,38,0
792,57,3,111385,5,1,7,1,4,1,0,0,40,38,0
793,23,5,145744,3,0,4,0,4,1,0,0,40,38,0
794,49,1,126754,3,0,7,2,4,1,0,0,40,21,0
795,46,6,54260,0,0,9,0,4,1,0,0,10,38,1
796,41,6,34895,0,1,12,1,4,0,0,0,43,38,0
797,44,3,166740,1,0,12,0,4,1,0,0,45,38,0
798,25,3,143062,0,1,7,3,4,0,2463,0,30,38,0
799,34,1,191957,0,0,2,0,2,1,0,0,45,38,1
800,24,3,109456,0,1,11,3,4,1,0,0,25,38,0
801,32,3,198183,0,1,3,1,4,0,0,0,45,38,0
802,27,1,157449,3,0,12,0,4,1,0,0,50,38,1
803,67,3,53874,5,0,6,0,2,1,0,0,40,4,0
804,36,3,191754,3,0,2,0,4,1,0,0,40,38,0
805,40,3,320071,1,2,3,1,4,1,0,1408,48,38,0
806,24,3,164574,3,0,13,0,4,1,0,0,40,38,0
807,46,3,185870,0,0,11,0,4,1,0,1902,40,38,1
808,44,6,165745,3,2,0,4,4,0,0,0,38,38,0
809,23,5,40323,1,0,2,0,4,1,0,0,40,38,1
810,46,3,199378,4,1,9,1,4,1,0,0,90,38,0
811,31,3,289889,1,1,12,1,4,1,0,0,40,38,0
812,21,1,152200,1,0,10,3,2,1,0,0,40,38,0
813,61,3,198231,3,0,2,0,4,1,0,0,40,38,1
814,71,5,28865,3,0,4,0,4,1,0,0,15,38,0
815,42,3,26915,0,0,3,0,4,1,0,0,40,38,1
816,27,8,108926,1,0,14,0,2,1,0,0,5,38,0
817,21,6,204034,1,1,7,1,4,0,0,0,16,38,0
818,21,3,243368,5,1,4,1,4,1,0,0,25,25,0
819,28,1,191088,0,2,9,1,4,0,2354,0,60,38,0
820,27,1,194515,1,1,9,3,2,0,0,0,37,38,0
821,32,3,28984,1,1,7,1,4,0,0,2001,25,38,0
822,47,3,125892,3,2,5,1,4,1,0,0,40,38,0
823,22,3,37932,1,1,3,1,4,1,0,0,35,8,0
824,56,3,249751,3,0,12,0,4,1,0,0,40,38,0
825,20,3,191948,3,0,7,2,4,0,0,0,40,38,0
826,30,3,97306,1,1,11,1,4,0,0,0,40,38,0
827,22,3,176178,1,1,7,3,4,0,0,0,25,38,0
828,28,3,142764,1,0,2,0,4,1,7688,0,45,38,1
829,50,3,148431,4,0,3,0,4,1,0,0,55,38,1
830,66,6,148380,3,0,6,5,4,0,1424,0,10,38,0
831,38,3,314890,1,1,7,1,4,1,0,0,46,38,0
832,62,3,177493,5,0,3,0,4,1,0,0,30,38,0
833,36,0,327435,4,2,12,1,4,0,0,0,40,38,1
834,47,3,275967,5,0,2,0,4,1,0,0,35,38,0
835,25,3,176520,3,1,12,1,4,1,0,0,40,38,0
836,26,3,186463,1,0,13,0,4,1,0,0,40,38,0
837,37,3,50380,5,0,4,0,4,1,0,0,40,38,0
838,70,5,323987,5,0,2,0,4,1,0,0,8,38,0
839,52,3,192445,5,0,13,0,4,1,0,0,40,38,0
840,70,3,142851,5,0,3,0,4,1,0,0,18,38,0
841,19,6,42750,3,1,10,3,4,1,0,0,40,38,0
842,23,3,199011,5,1,2,3,4,1,0,0,3,38,0
843,37,3,98644,0,0,9,5,4,0,0,0,16,41,1
844,37,3,173963,5,2,11,4,2,0,0,0,40,38,0
845,45,6,284763,1,2,9,4,2,0,0,0,40,38,0
846,29,3,108775,0,0,3,0,4,1,0,0,50,38,1
847,56,5,233312,0,0,3,0,4,1,0,0,20,30,0
848,50,3,197826,4,0,12,0,4,1,0,0,40,38,0
849,20,3,123007,3,1,0,2,4,1,0,2001,30,38,0
850,26,3,264012,0,1,0,1,4,1,0,0,40,38,0
851,41,4,214247,4,0,9,0,4,1,0,2415,60,38,1
852,21,3,200121,3,1,5,3,4,1,0,0,40,38,0
853,48,5,138069,5,0,2,0,4,1,0,2042,50,38,0
854,22,3,33551,1,1,7,1,4,1,0,0,40,38,0
855,37,6,89083,1,0,7,0,4,1,0,0,35,38,0
856,47,3,369438,1,0,2,0,2,1,0,0,30,38,1
857,61,3,93997,0,2,11,4,4,1,0,0,40,38,0
858,47,1,169699,4,0,9,0,4,1,0,0,40,38,1
859,37,3,115429,3,0,2,0,4,1,0,0,25,38,0
860,46,6,96652,1,2,0,4,2,0,0,0,40,38,0
861,42,5,103759,3,0,11,0,4,1,0,0,48,38,0
862,41,3,54422,3,2,0,4,4,0,0,0,40,38,0
863,33,1,107215,5,0,7,0,4,1,0,0,40,38,0
865,27,3,102142,1,1,12,1,4,1,0,0,40,38,0
866,40,0,134638,0,0,3,0,4,1,0,0,39,38,0
867,56,3,46920,5,0,6,0,4,1,0,0,40,38,0
868,35,0,207973,2,0,9,0,4,1,0,0,55,1,0
869,24,3,208946,1,1,2,1,4,1,0,0,40,38,0
870,73,5,252431,1,0,9,5,4,0,0,0,1,38,0
871,36,3,251730,1,1,11,1,4,1,0,0,50,38,0
872,31,3,301251,0,0,2,0,4,1,0,0,50,38,1
873,50,8,137632,3,0,14,0,2,1,0,0,45,13,0
874,36,3,197274,3,1,5,1,2,1,0,0,40,38,0
875,37,3,106043,3,0,11,0,2,1,0,0,40,38,1
876,26,3,195636,0,1,9,1,4,0,0,0,55,38,0
877,20,3,237956,3,1,10,3,4,1,0,0,40,4,0
878,58,3,31532,0,0,9,0,4,1,0,0,40,38,1
879,45,6,276157,0,0,9,0,4,1,0,0,40,38,1
880,33,8,207668,0,1,14,3,4,1,0,0,40,38,0
881,31,3,142921,0,1,12,1,4,0,0,0,40,38,0
882,44,3,217039,4,0,9,0,4,1,99999,0,60,38,1
883,19,1,259169,1,1,9,3,4,0,0,0,30,38,0
884,54,3,409173,3,0,12,0,2,1,0,0,50,32,1
885,31,6,73161,4,0,9,0,4,1,0,1740,40,38,0
886,27,3,241431,3,0,2,0,4,1,0,0,35,38,0
887,36,3,151764,1,0,11,0,4,1,5178,0,40,38,1
888,47,0,131726,1,2,0,1,4,1,0,1876,40,38,0
889,35,3,334291,0,0,3,0,4,1,0,0,45,38,0
890,42,3,67243,5,0,0,0,4,1,0,0,55,31,1
891,45,3,370261,0,2,3,1,4,0,0,0,40,38,0
892,70,3,573446,3,0,2,0,4,1,1455,0,40,38,0
