,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,loan_to_income_ratio,loan_to_emp_length_ratio,int_rate_to_loan_amt_ratio
15876,30,77000,RENT,7.0,PERSONAL,B,25000,10.75,1,0.32,N,8,26-35,high-middle,very large,0.3246753246753247,0.00028,0.00043
25474,30,48996,RENT,1.0,HOMEIMPROVEMENT,E,10000,15.45,1,0.2,N,8,26-35,low-middle,medium,0.20409829373826435,0.0001,0.001545
26084,40,35000,MORTGAGE,3.0,EDUCATION,B,4000,10.37,0,0.11,N,17,36-45,low-middle,small,0.11428571428571428,0.00075,0.0025924999999999998
13247,23,108000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,18000,11.26,1,0.17,N,2,20-25,high,very large,0.16666666666666666,0.00038888888888888887,0.0006255555555555555
15891,27,186000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,3700,10.99,0,0.02,N,5,26-35,high,small,0.01989247311827957,0.0,0.0029702702702702703
13484,22,22800,OWN,1.0,MEDICAL,A,9000,5.99,0,0.39,N,2,20-25,low,medium,0.39473684210526316,0.00011111111111111112,0.0006655555555555556
18934,28,30000,RENT,10.0,MEDICAL,B,6000,10.37,1,0.2,N,6,26-35,low-middle,medium,0.2,0.0016666666666666668,0.0017283333333333332
25720,40,15600,OWN,2.0,EDUCATION,D,4000,15.7,1,0.26,Y,13,36-45,low,small,0.2564102564102564,0.0005,0.003925
25492,27,32220,RENT,11.0,MEDICAL,B,17725,11.49,1,0.55,N,7,26-35,low-middle,very large,0.5501241464928616,0.000620592383638928,0.0006482369534555713
15246,23,68500,MORTGAGE,7.0,VENTURE,C,4200,11.66,0,0.06,N,3,20-25,middle,small,0.061313868613138686,0.0016666666666666668,0.0027761904761904764
7763,24,36816,RENT,0.0,PERSONAL,B,8000,10.65,1,0.22,N,4,20-25,low-middle,medium,0.21729682746631898,0.0,0.00133125
20071,29,52044,MORTGAGE,12.0,EDUCATION,A,8875,7.9,1,0.17,N,7,26-35,middle,medium,0.17052878333717625,0.001352112676056338,0.0008901408450704226
6352,21,21000,RENT,6.0,EDUCATION,B,6500,11.89,1,0.31,N,4,20-25,low,medium,0.30952380952380953,0.0009230769230769231,0.0018292307692307694
14239,25,26729,RENT,5.0,VENTURE,B,7300,11.14,0,0.27,N,4,20-25,low-middle,medium,0.2731116016311871,0.0006849315068493151,0.001526027397260274
10261,25,69000,RENT,3.0,HOMEIMPROVEMENT,D,10000,14.09,1,0.14,Y,2,20-25,middle,medium,0.14492753623188406,0.0003,0.0014089999999999999
26065,40,54000,RENT,5.0,EDUCATION,D,3000,16.89,1,0.06,N,15,36-45,middle,small,0.05555555555555555,0.0016666666666666668,0.0056300000000000005
15713,29,338000,RENT,3.0,HOMEIMPROVEMENT,F,24000,17.8,1,0.07,N,8,26-35,high,very large,0.07100591715976332,0.000125,0.0007416666666666667
19795,27,40000,RENT,1.0,VENTURE,C,7200,13.22,0,0.18,N,6,26-35,low-middle,medium,0.18,0.0001388888888888889,0.0018361111111111113
16140,27,60000,RENT,1.0,EDUCATION,B,20000,10.99,1,0.33,N,6,26-35,middle,very large,0.3333333333333333,5e-05,0.0005495
14360,25,23198,RENT,2.0,VENTURE,A,6000,8.0,0,0.26,N,2,20-25,low,medium,0.25864298646435036,0.0003333333333333333,0.0013333333333333333
23954,29,114500,MORTGAGE,13.0,DEBTCONSOLIDATION,E,30000,19.29,1,0.26,N,6,26-35,high,very large,0.26200873362445415,0.0004333333333333333,0.000643
12487,23,36000,RENT,3.0,PERSONAL,C,14400,13.57,1,0.4,N,2,20-25,low-middle,large,0.4,0.00020833333333333335,0.0009423611111111112
956,24,54996,RENT,7.0,EDUCATION,E,17500,17.19,1,0.32,N,3,20-25,middle,very large,0.3182049603607535,0.0004,0.0009822857142857144
13619,23,140000,MORTGAGE,0.0,EDUCATION,A,3500,5.79,0,0.03,N,3,20-25,high,small,0.025,0.0,0.0016542857142857143
21431,28,72000,OWN,6.0,MEDICAL,B,25000,11.11,0,0.35,N,8,26-35,middle,very large,0.3472222222222222,0.00024,0.00044439999999999996
16952,30,39300,RENT,5.0,DEBTCONSOLIDATION,D,2500,16.29,1,0.06,Y,10,26-35,low-middle,small,0.06361323155216285,0.002,0.006516
11114,22,84000,MORTGAGE,3.0,EDUCATION,B,10000,10.38,0,0.12,N,3,20-25,high-middle,medium,0.11904761904761904,0.0003,0.001038
4951,24,117300,RENT,4.0,MEDICAL,C,5000,13.23,1,0.04,Y,3,20-25,high,small,0.042625745950554135,0.0008,0.002646
16178,30,69000,RENT,2.0,VENTURE,E,20000,17.14,1,0.29,Y,7,26-35,middle,very large,0.2898550724637681,0.0001,0.000857
15735,28,288000,RENT,5.0,DEBTCONSOLIDATION,E,25000,17.93,1,0.09,N,8,26-35,high,very large,0.08680555555555555,0.0002,0.0007172
9950,24,73600,MORTGAGE,7.0,HOMEIMPROVEMENT,B,24000,11.36,0,0.33,N,2,20-25,middle,very large,0.32608695652173914,0.0002916666666666667,0.0004733333333333333
2434,24,52000,RENT,8.0,DEBTCONSOLIDATION,B,3000,11.49,0,0.06,N,4,20-25,middle,small,0.057692307692307696,0.0026666666666666666,0.00383
10805,26,80000,MORTGAGE,10.0,EDUCATION,D,15000,16.07,0,0.19,N,2,20-25,high-middle,large,0.1875,0.0006666666666666666,0.0010713333333333334
290,25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,20-25,high,very large,0.11764705882352941,0.0002,0.0006265
24184,27,129996,MORTGAGE,2.0,VENTURE,D,12800,14.84,1,0.1,Y,7,26-35,high,large,0.09846456814055816,0.00015625,0.001159375
16106,35,54000,RENT,0.0,PERSONAL,D,20500,14.61,1,0.38,Y,5,26-35,middle,very large,0.37962962962962965,0.0,0.0007126829268292682
3486,21,39996,MORTGAGE,6.0,EDUCATION,C,13000,13.48,0,0.33,N,2,20-25,low-middle,large,0.325032503250325,0.00046153846153846153,0.001036923076923077
20930,27,59619,MORTGAGE,11.0,VENTURE,D,7750,14.84,1,0.13,Y,9,26-35,middle,medium,0.1299921166071219,0.0014193548387096775,0.0019148387096774193
12466,24,88000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,6400,11.66,1,0.07,Y,3,20-25,high-middle,medium,0.07272727272727272,0.0,0.001821875
2586,23,20000,RENT,0.0,VENTURE,E,3200,16.0,1,0.16,N,2,20-25,low,small,0.16,0.0,0.005
6581,25,29120,RENT,0.0,HOMEIMPROVEMENT,D,6400,16.29,1,0.22,N,2,20-25,low-middle,medium,0.21978021978021978,0.0,0.0025453125
10416,26,71000,MORTGAGE,10.0,DEBTCONSOLIDATION,D,6000,15.62,1,0.08,N,4,20-25,middle,medium,0.08450704225352113,0.0016666666666666668,0.0026033333333333334
19690,30,55000,MORTGAGE,2.0,EDUCATION,A,11500,7.9,0,0.21,N,9,26-35,middle,large,0.20909090909090908,0.00017391304347826088,0.0006869565217391305
13825,26,145000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,20000,10.25,1,0.14,N,2,20-25,high,very large,0.13793103448275862,0.00045,0.0005125
11757,24,90474,MORTGAGE,8.0,EDUCATION,B,15000,10.38,0,0.17,N,3,20-25,high-middle,large,0.16579348763180582,0.0005333333333333334,0.000692
13813,24,38272,RENT,1.0,VENTURE,C,15250,14.17,1,0.4,Y,2,20-25,low-middle,very large,0.3984636287625418,6.557377049180328e-05,0.0009291803278688524
5878,25,33000,RENT,1.0,VENTURE,C,7100,14.65,1,0.22,Y,4,20-25,low-middle,medium,0.21515151515151515,0.00014084507042253522,0.002063380281690141
23095,34,99996,MORTGAGE,18.0,PERSONAL,A,9800,7.14,0,0.1,N,8,26-35,high-middle,medium,0.09800392015680627,0.001836734693877551,0.0007285714285714286
825,26,44000,RENT,0.0,HOMEIMPROVEMENT,D,18225,14.91,1,0.41,N,4,20-25,low-middle,very large,0.41420454545454544,0.0,0.0008181069958847737
12076,26,108000,RENT,3.0,HOMEIMPROVEMENT,D,13000,15.99,1,0.12,Y,3,20-25,high,large,0.12037037037037036,0.00023076923076923076,0.00123
14167,25,24000,RENT,9.0,PERSONAL,B,9600,11.71,1,0.4,N,3,20-25,low,medium,0.4,0.0009375,0.0012197916666666668
21116,28,35000,RENT,5.0,MEDICAL,D,10000,14.61,0,0.29,N,7,26-35,low-middle,medium,0.2857142857142857,0.0005,0.0014609999999999998
9529,24,64000,MORTGAGE,8.0,EDUCATION,A,5000,7.88,1,0.08,N,4,20-25,middle,small,0.078125,0.0016,0.001576
6625,22,48000,MORTGAGE,3.0,VENTURE,D,6500,15.99,1,0.14,Y,2,20-25,low-middle,medium,0.13541666666666666,0.00046153846153846153,0.00246
851,23,24000,MORTGAGE,2.0,MEDICAL,D,5000,15.99,1,0.21,Y,2,20-25,low,small,0.20833333333333334,0.0004,0.003198
25250,31,95000,RENT,2.0,EDUCATION,C,2500,13.72,0,0.03,Y,10,26-35,high-middle,small,0.02631578947368421,0.0008,0.005488
5705,23,44000,MORTGAGE,3.0,MEDICAL,B,5400,10.99,1,0.12,N,2,20-25,low-middle,medium,0.12272727272727273,0.0005555555555555556,0.002035185185185185
27441,44,80100,MORTGAGE,16.0,MEDICAL,B,8000,10.38,0,0.1,N,16,36-45,high-middle,medium,0.09987515605493133,0.002,0.0012975
18591,27,60000,RENT,2.0,HOMEIMPROVEMENT,D,5000,15.21,1,0.08,Y,9,26-35,middle,small,0.08333333333333333,0.0004,0.003042
10438,23,71000,MORTGAGE,2.0,DEBTCONSOLIDATION,E,20000,15.13,1,0.28,Y,2,20-25,middle,very large,0.28169014084507044,0.0001,0.0007565
25219,31,47700,RENT,2.0,MEDICAL,B,12000,11.99,0,0.25,N,6,26-35,low-middle,large,0.25157232704402516,0.00016666666666666666,0.0009991666666666666
8110,23,24000,RENT,1.0,VENTURE,B,5000,11.48,0,0.21,N,4,20-25,low,small,0.20833333333333334,0.0002,0.0022960000000000003
466,24,70000,RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,1,0.31,N,3,20-25,middle,very large,0.30714285714285716,0.00023255813953488373,0.0004646511627906977
16281,33,56136,RENT,12.0,VENTURE,E,19000,15.68,1,0.34,Y,5,26-35,middle,very large,0.3384637309391478,0.0006315789473684211,0.0008252631578947368
5000,22,32000,RENT,1.0,PERSONAL,D,5400,16.29,1,0.17,N,2,20-25,low-middle,medium,0.16875,0.00018518518518518518,0.0030166666666666666
21717,28,75000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,9600,10.62,0,0.13,N,7,26-35,middle,medium,0.128,0.0009375,0.0011062499999999998
27028,45,64000,MORTGAGE,3.0,MEDICAL,A,6000,7.29,0,0.09,N,14,36-45,middle,medium,0.09375,0.0005,0.001215
12511,25,102000,OWN,9.0,MEDICAL,B,8000,12.42,0,0.08,N,4,20-25,high,medium,0.0784313725490196,0.001125,0.0015525
10263,22,75000,RENT,0.0,VENTURE,A,10000,6.54,0,0.13,N,4,20-25,middle,medium,0.13333333333333333,0.0,0.000654
28529,56,70000,MORTGAGE,7.0,PERSONAL,B,15000,10.38,0,0.21,N,20,46-55,middle,large,0.21428571428571427,0.00046666666666666666,0.000692
23091,30,74797,MORTGAGE,14.0,MEDICAL,E,4800,18.79,1,0.05,Y,7,26-35,middle,small,0.06417369680602163,0.002916666666666667,0.003914583333333333
17390,33,36000,MORTGAGE,2.0,EDUCATION,E,6625,16.4,0,0.18,N,5,26-35,low-middle,medium,0.1840277777777778,0.0003018867924528302,0.0024754716981132074
5271,22,45000,RENT,3.0,MEDICAL,A,5800,7.88,0,0.13,N,3,20-25,low-middle,medium,0.1288888888888889,0.0005172413793103448,0.0013586206896551724
25730,36,148000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,10000,14.11,1,0.07,N,13,26-35,high,medium,0.06756756756756757,0.0006,0.001411
12095,24,96000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,4800,11.99,0,0.05,N,3,20-25,high-middle,small,0.05,0.00020833333333333335,0.0024979166666666665
1696,22,30000,MORTGAGE,5.0,MEDICAL,C,3000,14.79,0,0.1,Y,3,20-25,low-middle,small,0.1,0.0016666666666666668,0.0049299999999999995
113,23,50000,RENT,1.0,VENTURE,B,25000,11.83,1,0.5,N,4,20-25,low-middle,very large,0.5,4e-05,0.0004732
18962,29,48712,MORTGAGE,13.0,VENTURE,A,11050,5.42,0,0.23,N,9,26-35,low-middle,large,0.22684348825751355,0.001176470588235294,0.0004904977375565611
28238,44,51850,RENT,7.0,MEDICAL,D,10000,14.11,1,0.16,N,12,36-45,middle,medium,0.19286403085824494,0.0007,0.001411
5912,23,50000,OWN,3.0,VENTURE,A,5000,8.94,0,0.1,N,3,20-25,low-middle,small,0.1,0.0006,0.0017879999999999999
23049,33,86000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,3600,13.98,1,0.04,N,5,26-35,high-middle,small,0.04186046511627907,0.0016666666666666668,0.0038833333333333333
28060,42,39000,RENT,4.0,HOMEIMPROVEMENT,B,19750,10.65,1,0.51,N,14,36-45,low-middle,very large,0.5064102564102564,0.00020253164556962027,0.0005392405063291139
10227,23,75000,MORTGAGE,7.0,MEDICAL,B,6000,10.99,0,0.08,N,3,20-25,middle,medium,0.08,0.0011666666666666668,0.0018316666666666668
18972,30,48996,MORTGAGE,5.0,MEDICAL,C,5000,15.23,0,0.1,Y,5,26-35,low-middle,small,0.10204914686913218,0.001,0.003046
3676,22,40000,MORTGAGE,6.0,VENTURE,B,4000,10.36,0,0.1,N,4,20-25,low-middle,small,0.1,0.0015,0.00259
22131,30,34000,RENT,0.0,DEBTCONSOLIDATION,C,12000,12.87,1,0.35,N,6,26-35,low-middle,large,0.35294117647058826,0.0,0.0010724999999999999
12115,25,84000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,5000,16.02,1,0.06,N,3,20-25,high-middle,small,0.05952380952380952,0.0018,0.003204
28213,41,103000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,20000,14.61,1,0.19,Y,16,36-45,high,very large,0.1941747572815534,0.0001,0.0007304999999999999
9619,24,70000,OTHER,4.0,PERSONAL,A,9000,9.63,0,0.13,N,2,20-25,middle,medium,0.12857142857142856,0.00044444444444444447,0.00107
10603,24,24000,RENT,0.0,EDUCATION,A,11500,7.51,1,0.48,N,3,20-25,low,large,0.4791666666666667,0.0,0.0006530434782608696
14260,23,135000,MORTGAGE,1.0,EDUCATION,D,12500,15.99,0,0.09,N,4,20-25,high,large,0.09259259259259259,8e-05,0.0012792
1664,21,33000,RENT,0.0,HOMEIMPROVEMENT,C,2000,12.61,1,0.06,Y,3,20-25,low-middle,small,0.06060606060606061,0.0,0.006305
14369,23,55000,RENT,0.0,DEBTCONSOLIDATION,C,10200,12.73,0,0.19,N,2,20-25,middle,large,0.18545454545454546,0.0,0.0012480392156862744
23261,29,44500,RENT,3.0,VENTURE,C,14400,13.61,1,0.32,Y,10,26-35,low-middle,large,0.3235955056179775,0.00020833333333333335,0.0009451388888888888
8168,22,62000,RENT,2.0,EDUCATION,C,8000,12.68,0,0.13,Y,4,20-25,middle,medium,0.12903225806451613,0.00025,0.001585
4325,24,42996,RENT,5.0,MEDICAL,A,5000,7.14,0,0.12,N,4,20-25,low-middle,small,0.11628988743138896,0.001,0.001428
20429,30,60000,MORTGAGE,14.0,EDUCATION,B,4500,10.83,0,0.07,N,10,26-35,middle,small,0.075,0.003111111111111111,0.0024066666666666668
11950,25,94976,MORTGAGE,5.0,DEBTCONSOLIDATION,B,20000,10.74,0,0.21,N,3,20-25,high-middle,very large,0.21057951482479784,0.00025,0.000537
26851,36,52000,MORTGAGE,11.0,PERSONAL,B,1500,11.36,1,0.03,N,17,26-35,middle,small,0.028846153846153848,0.007333333333333333,0.007573333333333333
10012,21,74880,MORTGAGE,5.0,PERSONAL,A,8500,7.14,0,0.11,N,2,20-25,middle,medium,0.11351495726495726,0.000588235294117647,0.0008399999999999999
109,22,49464,RENT,5.0,PERSONAL,B,25000,11.83,1,0.51,N,3,20-25,low-middle,very large,0.5054180818372959,0.0002,0.0004732
14330,25,32000,RENT,9.0,MEDICAL,E,15000,16.45,1,0.47,Y,2,20-25,low-middle,large,0.46875,0.0006,0.0010966666666666666
9684,23,71004,OWN,1.0,EDUCATION,C,15000,13.47,0,0.21,Y,3,20-25,middle,large,0.21125570390400542,6.666666666666667e-05,0.000898
12123,25,45000,RENT,3.0,MEDICAL,E,13650,18.79,1,0.3,N,2,20-25,low-middle,large,0.30333333333333334,0.00021978021978021978,0.0013765567765567765
25869,38,60000,RENT,0.0,VENTURE,C,16000,13.22,0,0.27,N,14,36-45,middle,very large,0.26666666666666666,0.0,0.00082625
3189,24,13000,RENT,4.0,PERSONAL,B,4000,9.88,1,0.31,N,2,20-25,low,small,0.3076923076923077,0.001,0.0024700000000000004
25781,50,44000,RENT,14.0,MEDICAL,G,20000,20.4,1,0.45,N,11,46-55,low-middle,very large,0.45454545454545453,0.0007,0.0010199999999999999
10381,22,70000,MORTGAGE,1.0,DEBTCONSOLIDATION,C,25000,13.79,1,0.36,N,3,20-25,middle,very large,0.35714285714285715,4e-05,0.0005516
10894,25,42000,RENT,2.0,EDUCATION,A,12000,7.9,0,0.29,N,4,20-25,low-middle,large,0.2857142857142857,0.00016666666666666666,0.0006583333333333334
5471,22,33000,RENT,6.0,PERSONAL,C,6000,13.85,0,0.18,N,4,20-25,low-middle,medium,0.18181818181818182,0.001,0.0023083333333333332
15148,22,60500,RENT,3.0,EDUCATION,C,7000,12.84,0,0.12,Y,3,20-25,middle,medium,0.11570247933884298,0.00042857142857142855,0.0018342857142857143
1014,22,50000,RENT,1.0,MEDICAL,B,16800,12.53,1,0.34,N,3,20-25,low-middle,very large,0.336,5.9523809523809524e-05,0.0007458333333333333
3720,24,40000,MORTGAGE,3.0,VENTURE,B,10500,11.36,0,0.26,N,4,20-25,low-middle,large,0.2625,0.00028571428571428574,0.0010819047619047618
22189,29,76000,MORTGAGE,9.0,DEBTCONSOLIDATION,D,4400,16.29,1,0.06,Y,10,26-35,high-middle,small,0.05789473684210526,0.0020454545454545456,0.0037022727272727272
21802,35,76000,MORTGAGE,6.0,PERSONAL,A,10000,5.42,0,0.13,N,10,26-35,high-middle,medium,0.13157894736842105,0.0006,0.000542
15261,25,20000,RENT,1.0,MEDICAL,A,12000,8.07,1,0.6,N,2,20-25,low,large,0.6,8.333333333333333e-05,0.0006725
546,25,51996,RENT,9.0,VENTURE,B,20000,10.99,1,0.38,N,3,20-25,middle,very large,0.3846449726902069,0.00045,0.0005495
17090,30,40750,RENT,2.0,DEBTCONSOLIDATION,D,3000,15.28,1,0.07,N,10,26-35,low-middle,small,0.0736196319018405,0.0006666666666666666,0.005093333333333333
20181,27,36000,RENT,0.0,DEBTCONSOLIDATION,C,8000,13.92,0,0.22,Y,9,26-35,low-middle,medium,0.2222222222222222,0.0,0.00174
5490,23,29000,RENT,5.0,EDUCATION,A,6000,7.88,1,0.21,N,3,20-25,low-middle,medium,0.20689655172413793,0.0008333333333333334,0.0013133333333333332
4604,25,24000,RENT,2.0,VENTURE,B,8500,9.88,1,0.35,N,4,20-25,low,medium,0.3541666666666667,0.00023529411764705883,0.0011623529411764707
15214,24,45000,MORTGAGE,8.0,VENTURE,A,6000,7.51,0,0.13,N,3,20-25,low-middle,medium,0.13333333333333333,0.0013333333333333333,0.0012516666666666666
4478,24,44000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,10750,6.17,0,0.24,N,3,20-25,low-middle,large,0.24431818181818182,0.0007441860465116279,0.000573953488372093
10255,23,75000,MORTGAGE,3.0,EDUCATION,A,4900,7.74,0,0.07,N,4,20-25,middle,small,0.06533333333333333,0.0006122448979591836,0.0015795918367346939
25410,35,53500,MORTGAGE,3.0,HOMEIMPROVEMENT,B,10000,9.91,0,0.19,N,9,26-35,middle,medium,0.18691588785046728,0.0003,0.000991
15302,21,36000,RENT,1.0,MEDICAL,D,4500,17.27,1,0.13,N,4,20-25,low-middle,small,0.125,0.00022222222222222223,0.0038377777777777776
16102,34,138000,RENT,0.0,HOMEIMPROVEMENT,E,21000,18.79,1,0.15,N,10,26-35,high,very large,0.15217391304347827,0.0,0.0008947619047619047
13630,24,75000,RENT,6.0,PERSONAL,B,15000,11.71,0,0.2,N,4,20-25,middle,large,0.2,0.0004,0.0007806666666666667
12555,23,103000,MORTGAGE,7.0,EDUCATION,C,17000,14.35,0,0.17,N,4,20-25,high,very large,0.1650485436893204,0.00041176470588235296,0.0008441176470588235
1036,24,54000,RENT,0.0,PERSONAL,G,16750,20.11,1,0.31,Y,2,20-25,middle,very large,0.3101851851851852,0.0,0.001200597014925373
19243,27,50000,OWN,9.0,EDUCATION,A,3000,7.75,0,0.06,N,6,26-35,low-middle,small,0.06,0.003,0.0025833333333333333
6865,23,42000,RENT,2.0,EDUCATION,A,7000,7.88,0,0.17,N,3,20-25,low-middle,medium,0.16666666666666666,0.00028571428571428574,0.0011257142857142857
25101,31,68000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,18000,10.0,0,0.26,N,7,26-35,middle,very large,0.2647058823529412,0.00011111111111111112,0.0005555555555555556
3460,24,45000,RENT,0.0,DEBTCONSOLIDATION,D,4000,15.99,1,0.09,N,4,20-25,low-middle,small,0.08888888888888889,0.0,0.0039975
1799,24,16800,RENT,3.0,MEDICAL,C,2400,13.98,1,0.14,Y,4,20-25,low,small,0.14285714285714285,0.00125,0.005825
23100,32,63000,RENT,11.0,EDUCATION,A,14000,6.91,0,0.22,N,5,26-35,middle,large,0.2222222222222222,0.0007857142857142857,0.0004935714285714286
18978,30,29000,RENT,2.0,PERSONAL,D,6000,15.58,1,0.21,Y,8,26-35,low-middle,medium,0.20689655172413793,0.0003333333333333333,0.002596666666666667
14733,24,44000,RENT,0.0,PERSONAL,A,2000,8.0,1,0.05,N,3,20-25,low-middle,small,0.045454545454545456,0.0,0.004
1202,26,29000,RENT,1.0,EDUCATION,C,1000,11.28,1,0.03,N,3,20-25,low-middle,small,0.034482758620689655,0.001,0.01128
19151,29,60000,RENT,1.0,HOMEIMPROVEMENT,C,6000,14.79,0,0.1,N,9,26-35,middle,medium,0.1,0.00016666666666666666,0.0024649999999999997
12591,24,104606,MORTGAGE,8.0,VENTURE,D,5000,15.28,0,0.05,N,2,20-25,high,small,0.04779840544519435,0.0016,0.0030559999999999997
7718,22,40000,RENT,2.0,EDUCATION,C,8000,12.99,0,0.2,N,2,20-25,low-middle,medium,0.2,0.00025,0.00162375
3632,25,21000,RENT,2.0,EDUCATION,E,4500,16.45,1,0.21,Y,4,20-25,low,small,0.21428571428571427,0.00044444444444444447,0.0036555555555555556
14920,23,54586,RENT,5.0,EDUCATION,B,19000,11.14,1,0.35,N,4,20-25,middle,very large,0.3480745978822409,0.0002631578947368421,0.0005863157894736842
4443,26,37800,MORTGAGE,10.0,HOMEIMPROVEMENT,D,7000,14.96,1,0.19,N,4,20-25,low-middle,medium,0.18518518518518517,0.0014285714285714286,0.0021371428571428574
20928,33,45000,RENT,2.0,EDUCATION,A,9600,8.49,0,0.21,N,5,26-35,low-middle,medium,0.21333333333333335,0.00020833333333333335,0.0008843750000000001
20684,28,20000,RENT,2.0,MEDICAL,B,8500,8.88,1,0.42,N,10,26-35,low,medium,0.425,0.00023529411764705883,0.0010447058823529413
12762,23,108600,MORTGAGE,3.0,MEDICAL,C,8000,12.87,0,0.07,Y,2,20-25,high,medium,0.07366482504604052,0.000375,0.00160875
16025,31,105400,RENT,2.0,MEDICAL,D,24250,15.31,1,0.2,N,5,26-35,high,very large,0.23007590132827324,8.247422680412371e-05,0.0006313402061855671
4476,23,59000,RENT,0.0,HOMEIMPROVEMENT,D,9000,15.28,1,0.15,N,4,20-25,middle,medium,0.15254237288135594,0.0,0.0016977777777777777
3171,22,38000,MORTGAGE,2.0,MEDICAL,B,8000,9.99,0,0.21,N,3,20-25,low-middle,medium,0.21052631578947367,0.00025,0.00124875
4521,23,44340,OWN,0.0,VENTURE,C,3000,12.98,0,0.07,Y,3,20-25,low-middle,small,0.06765899864682003,0.0,0.004326666666666667
12211,23,52000,RENT,7.0,EDUCATION,A,14000,6.91,0,0.27,N,3,20-25,middle,large,0.2692307692307692,0.0005,0.0004935714285714286
9401,22,33000,RENT,6.0,PERSONAL,B,10000,12.42,1,0.3,N,3,20-25,low-middle,medium,0.30303030303030304,0.0006,0.001242
19529,27,47000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.53,Y,9,26-35,low-middle,very large,0.5319148936170213,8e-05,0.0005984
12032,24,70000,RENT,0.0,HOMEIMPROVEMENT,A,13000,7.9,0,0.19,N,3,20-25,middle,large,0.18571428571428572,0.0,0.0006076923076923077
5194,22,52800,RENT,3.0,EDUCATION,A,5600,7.29,0,0.11,N,3,20-25,middle,medium,0.10606060606060606,0.0005357142857142857,0.0013017857142857143
18445,32,44000,RENT,4.0,PERSONAL,G,5000,20.17,1,0.11,N,10,26-35,low-middle,small,0.11363636363636363,0.0008,0.004034
23252,32,30000,OWN,10.0,HOMEIMPROVEMENT,A,17875,6.99,0,0.6,N,5,26-35,low-middle,very large,0.5958333333333333,0.0005594405594405594,0.0003910489510489511
16660,31,81000,RENT,1.0,PERSONAL,D,15000,14.42,1,0.19,N,6,26-35,high-middle,large,0.18518518518518517,6.666666666666667e-05,0.0009613333333333334
16927,27,26592,RENT,1.0,PERSONAL,A,2500,7.14,1,0.09,N,6,26-35,low-middle,small,0.09401323706377858,0.0004,0.002856
27189,39,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8400,7.88,0,0.12,N,15,36-45,middle,medium,0.12,0.0015476190476190477,0.0009380952380952381
19119,29,54000,RENT,2.0,DEBTCONSOLIDATION,A,6000,7.9,0,0.11,N,7,26-35,middle,medium,0.1111111111111111,0.0003333333333333333,0.0013166666666666667
4300,22,36000,RENT,1.0,EDUCATION,C,5000,12.68,1,0.14,N,4,20-25,low-middle,small,0.1388888888888889,0.0002,0.002536
21524,31,73000,MORTGAGE,8.0,EDUCATION,A,6800,7.74,0,0.09,N,8,26-35,middle,medium,0.09315068493150686,0.001176470588235294,0.0011382352941176471
11647,25,45600,RENT,3.0,MEDICAL,D,12250,14.84,1,0.27,N,3,20-25,low-middle,large,0.26864035087719296,0.00024489795918367346,0.0012114285714285714
18106,27,125000,RENT,5.0,VENTURE,B,10000,10.62,0,0.08,N,6,26-35,high,medium,0.08,0.0005,0.001062
798,22,38000,RENT,2.0,MEDICAL,A,18500,7.66,1,0.49,N,4,20-25,low-middle,very large,0.4868421052631579,0.00010810810810810811,0.00041405405405405406
793,22,36500,RENT,0.0,VENTURE,A,18725,6.54,1,0.51,N,3,20-25,low-middle,very large,0.513013698630137,0.0,0.0003492656875834446
838,24,24000,MORTGAGE,3.0,MEDICAL,A,8000,5.99,0,0.33,N,4,20-25,low,medium,0.3333333333333333,0.000375,0.0007487500000000001
25483,29,45000,OWN,8.0,PERSONAL,B,8000,12.21,0,0.18,N,5,26-35,low-middle,medium,0.17777777777777778,0.001,0.00152625
